Blunder scores,Eval swings (first 10 moves),Eval swings std (middlegame),Eval swings mean (middlegame),Opening depth,Mean eval swings,Eval swing std,Mean time usage per move (%),Time usage std per move (%),Moves per game,"Mean time usage per move (%, middlegame)","Time usage std per move (%, middlegame)",Moves before time pressure
0.346938776,0.15,0.805221596,0.405454545,3,1.566595745,5.817666975,1.012174941,1.420008674,36.75,2.084848485,2.71314868,33
0.058139535,0.14,0.554589771,0.215625,7,0.9275,4.167182711,0.593849206,0.902270022,64.5,1.38,1.344998616,48
0.096774194,0.19,0.325160725,0.275357143,6,0.266666667,0.316928506,0.640925926,1.065575035,23.25,1.190357143,1.98205184,28
0.2,0.23,0.516216846,0.387142857,8,0.360526316,0.503388235,0.94502924,1.232446851,30,1.787428571,2.29232523,35
0.256410256,0.1,0.896809208,0.406176471,3,0.447567568,0.924122423,0.986186186,1.238824959,29.25,1.564705882,2.066829273,34
0.057692308,0.23,0.236413035,0.199583333,5,0.2024,0.231863466,0.690444444,0.676683087,19.5,1.277916667,1.231231194,24
0.138888889,0.22,0.413107812,0.322258065,8,0.314705882,0.398932175,0.729411765,0.738538219,27,1.388387097,1.369776373,31
0.153846154,0.28,0.349243801,0.281041667,6,0.2836,0.345836814,0.747555556,0.906478572,39,1.333333333,1.657464525,48
0.3875,0.16,2.84390999,1.563714286,11,1.426666667,2.722095104,0.826780627,0.894952701,30,1.592,1.662932916,35
0.191780822,0.31,0.684476383,0.3368,6,0.252816901,0.591618079,0.686541471,0.736262585,54.75,1.3856,1.537084651,50
0.107692308,0.29,0.633930101,0.26745098,6,0.38296875,0.809290655,0.69453125,0.962046518,48.75,1.350588235,1.921309357,51
0.064814815,0.1,0.362824812,0.134166667,9,0.131886792,0.346371613,0.752096436,0.876883556,40.5,1.49,1.598265017,48
0.184615385,0.13,0.607989073,0.330882353,7,0.276349206,0.701358823,0.764285714,1.414871557,48.75,1.567058824,2.633057365,34
0.115942029,0,,,6,,,,,51.75,,,0
0.027027027,0.12,0.146724334,0.143030303,7,0.138,0.144258754,0.659047619,0.640849628,27.75,1.2,1.186086,33
0,0.17,0.177803457,0.189545455,20,0.185483871,0.180846873,0.606451613,0.397614018,24,1.145454545,0.657562072,22
0.351851852,0.04,0.051212569,0.056818182,8,0.663076923,2.398970807,0.910897436,1.054649859,40.5,2.174545455,2.254596843,22
0.032258065,0.21,0.202708203,0.128846154,8,0.155517241,0.217905389,0.926245211,0.846755527,23.25,1.810384615,1.546801812,26
0.181818182,0.17,0.77316238,0.379069767,13,0.375660377,0.718206927,0.89475891,1.082373241,41.25,1.622325581,1.896227881,43
0.013513514,0.14,0.204753592,0.192285714,5,0.194722222,0.202336158,0.664197531,0.79177033,27.75,1.220571429,1.437951858,35
0.5,0,,,8,,,,,36,,,0
0.126666667,0,,,9,,,,,56.25,,,0
0.235294118,0.16,0.816844137,0.424444444,5,0.958163265,3.551757003,0.81723356,0.918256369,38.25,1.512888889,1.706357927,45
0.077922078,0,,,8,,,,,57.75,,,0
0.444444444,0.27,7.546708441,3.249130435,7,3.0168,7.270374658,1.599555556,1.664098268,20.25,3.056521739,3.060271243,23
0.013157895,0.18,0.19482593,0.175,5,0.171351351,0.193378761,0.931081081,0.6799972,28.5,1.669166667,1.240652766,36
0,0.12,0.121666588,0.112,7,0.1226,0.117747741,0.790888889,0.961825367,39,1.661333333,2.018800828,30
0.333333333,0.45,0.596106814,0.523333333,4,0.973414634,1.491159968,0.929539295,1.298181562,31.5,2.388571429,2.879365009,21
0.422413793,0.25,0.591842141,0.479047619,5,0.820526316,1.364481091,0.830019493,1.327800549,43.5,1.478095238,1.72490401,42
0.351351351,0.12,1.184415557,0.574285714,17,0.488571429,1.071845969,0.554761905,0.774657774,27.75,1.225357143,1.474580875,28
0.028985507,0.1,0.291167972,0.140909091,11,0.127352941,0.264950672,0.622712418,0.646233104,51.75,1.242181818,1.254737232,55
0.58490566,0.08,0.918808564,0.637058824,1,0.637058824,0.918808564,0.553050109,0.424536514,39.75,0.995490196,0.764165725,51
0.230769231,0.24,3.474752509,0.8725,4,0.852972973,3.42821047,0.557507508,0.368872472,29.25,1.024722222,0.660555983,36
0.102272727,0.14,0.467565897,0.356486486,13,0.334047619,0.443841652,0.855026455,0.930298824,33,1.690810811,1.728934126,37
0.114285714,0,,,5,,,,,26.25,,,0
0.205128205,0.17,0.726911013,0.529393939,12,0.486842105,0.687522404,0.636988304,0.461848205,29.25,1.252424242,0.814029446,33
0.4,0.22,3.432148407,1.632631579,10,1.373913043,3.158215461,1.026086957,1.801902625,18.75,2.214736842,3.468415214,19
0.117647059,0.18,0.475437281,0.379642857,11,0.3490625,0.452358403,1.023611111,1.088222128,25.5,2.04,2.019343494,28
0.245283019,0.14,0.889838325,0.402,5,0.395882353,0.881977724,0.53627451,0.411257261,39.75,0.9798,0.740420427,50
0.27173913,0.14,3.069881423,0.859268293,9,0.804545455,2.96796262,0.750505051,0.535758132,34.5,1.416585366,0.964529963,41
0,0.17,0.198356675,0.2025,5,0.202068966,0.194796218,0.670881226,0.500356256,22.5,1.239285714,0.900542752,28
0.323529412,0.24,0.555934171,0.4678125,2,0.4678125,0.555934171,0.616493056,0.690181878,25.5,1.1096875,1.24232738,32
0.24137931,0.21,0.510268472,0.345,8,0.308888889,0.491139439,1.002057613,1.16496839,21.75,1.949166667,2.181048644,24
0,0.2,0.163776852,0.211428571,10,0.2048,0.155083848,0.562,0.444848428,19.5,1.097619048,0.846379966,21
0,0.14,0.082285534,0.061333333,8,0.060740741,0.081143987,0.625617284,0.773241049,42,1.152,1.466166306,45
0.448275862,0.14,1.068570425,0.559166667,4,0.678888889,1.30918158,1.198353909,1.876185801,21.75,2.09,3.466816608,24
0.348214286,0.35,3.121704441,1.358333333,4,1.514444444,3.01671361,0.845884774,0.991577144,42,1.664761905,1.948186446,42
0.056451613,0,,,3,,,,,46.5,,,0
0.383333333,0.26,1.003330761,0.573846154,7,0.534285714,0.97633642,0.820634921,1.280059563,22.5,1.590769231,2.354918127,26
0.141025641,0,,,4,,,,,58.5,,,0
0.304347826,0.21,0.678551247,0.458,5,0.407111111,0.65520858,0.899012346,1.373391973,34.5,1.71,2.562286639,40
0,0.15,0.100212237,0.127297297,4,0.126315789,0.099033739,0.555409357,0.481940257,30,1.018108108,0.871932203,37
0.245454545,0.18,0.692375803,0.43754717,4,0.434814815,0.68610671,0.650925926,0.967753883,41.25,1.177169811,1.758152852,53
0.086956522,0,,,5,,,,,34.5,,,0
0.026315789,0.27,0.311277322,0.3025,5,0.302972973,0.306937063,0.861111111,0.884024111,28.5,1.584166667,1.599991741,36
0.276595745,0,,,13,,,,,35.25,,,0
0.19047619,0.17,0.537085149,0.393888889,5,0.379473684,0.525721448,1.045614035,1.516285145,15.75,1.928888889,2.800590041,18
0.213333333,0.18,0.518428375,0.290444444,7,0.279589041,0.458634563,0.636149163,0.763940584,56.25,1.128888889,0.814276651,45
0,0.13,0.116683981,0.088333333,8,0.102666667,0.111577434,0.550740741,0.316832779,12.75,1.085833333,0.604023755,12
0.175,0.14,0.795773497,0.376086957,9,0.34220339,0.712254962,0.702730697,1.010206204,45,1.452173913,2.016533784,46
0.255319149,0.3,0.861693365,0.400666667,3,0.400666667,0.861693365,1.568395062,4.372751278,35.25,2.823111111,7.8709523,45
0.151515152,0,,,3,,,,,24.75,,,0
0.033898305,0,,,8,,,,,44.25,,,0
0.38,0.23,1.171252769,0.693414634,10,0.618333333,1.098326257,0.973263889,1.5142271,37.5,1.539512195,1.719235224,41
0.129032258,0.27,0.362932206,0.428823529,18,0.536229508,0.995563766,0.735245902,1.090373556,46.5,1.927058824,2.424630593,34
0.233333333,0.17,0.62643125,0.278055556,11,1.013448276,3.563434944,0.842624521,1.160044507,45,1.735555556,2.225571444,36
0.134615385,0.16,0.593982652,0.286326531,5,0.2832,0.588305904,0.849222222,1.152329577,39,1.530408163,2.095648228,49
0,0,,,10,,,,,49.5,,,0
0.432432432,0.44,0.706818918,0.564736842,3,0.742,1.330172037,2.73015873,3.067185025,27.75,7.149473684,6.199538938,19
0.25,0,,,6,,,,,76.5,,,0
0.298387097,0.33,0.578294078,0.633777778,10,0.70852459,1.136673269,0.671675774,0.602818914,46.5,1.392,1.124975959,45
0.092307692,0.16,0.448374843,0.4,13,0.383174603,1.858593663,0.775925926,2.342868595,48.75,4.058181818,9.701601742,11
0.27027027,0.19,1.282764412,0.625142857,4,0.611111111,1.26710644,0.674537037,0.672986415,27.75,1.228285714,1.226051735,35
0.148148148,0.13,0.559836286,0.440833333,4,0.4312,0.550161491,0.631111111,0.766908175,20.25,1.183333333,1.389246485,24
0.275,0.16,0.50894261,0.436774194,17,0.383684211,0.47356281,0.816374269,0.998974238,30,1.739354839,1.883652366,31
0.040540541,0.3,1.477048752,0.437142857,18,0.383611111,1.302227,0.796296296,1.017012258,27.75,1.662857143,2.013684401,28
0.083333333,0.09,1.880654485,0.602903226,11,0.544857143,1.774395293,0.731746032,0.684935647,27,1.401935484,1.28295861,31
0.055555556,0.19,0.281421561,0.238666667,5,0.234375,0.272420478,0.616319444,0.504593993,13.5,1.13,0.936261563,15
0,0,,,4,,,,,16.5,,,0
0.0625,0,,,3,,,,,18,,,0
0.263157895,0,,,2,,,,,14.25,,,0
0,0,,,1,,,,,12,,,0
0.119047619,0,,,2,,,,,15.75,,,0
0.289473684,1.26,7.443358236,2.413055556,4,2.349459459,7.349437978,0.354054054,0.492078276,28.5,0.655,0.891642145,36
0.06779661,0.2,0.332958219,0.17754717,8,0.171578947,0.32200704,1.393762183,1.461895525,44.25,2.504150943,2.708872483,53
0.324324324,0.43,1.055068549,0.69375,13,0.855142857,2.131531307,2.716984127,5.071321202,27.75,13.4,12.86249032,8
0.125,0.18,0.243675798,0.229,6,0.406774194,0.546679317,1.542155425,1.8526814,48,8.436,7.529198182,20
0.103448276,0.16,0.336070811,0.225384615,16,0.174821429,0.374554237,1.706986004,2.355386101,43.5,11.01538462,10.45734878,13
0.083333333,0,,,9,,,,,31.5,,,0
0.287234043,0.17,0.302252314,0.277307692,8,0.421304348,0.846497915,1.051512287,1.433397393,70.5,7.353846154,8.079411403,26
0.038461538,0.13,0.206755416,0.236428571,9,0.1848,0.178841643,3.871724138,5.981909519,19.5,12.59428571,16.50097886,14
0.2,0.16,0.099384469,0.099090909,8,0.295813953,0.606642723,2.233677864,3.971747653,33.75,6.407272727,11.3049611,33
0.272727273,0.17,0.316537185,0.282,6,0.728333333,1.086082503,2.289179104,4.29628779,33,8.7,15.59339941,20
0.222222222,0.21,0.256640236,0.287,6,0.962142857,5.005178157,1.402028219,1.68042543,54,8.56,7.693190427,20
0.132653061,0.31,0.273312526,0.2095,6,0.527916667,0.737704774,1.969949041,3.159727419,36.75,8.728,12.26898254,20
0.096153846,0.17,0.09774129,0.104782609,8,0.2952,0.556839624,1.873732394,3.666031039,39,6.660869565,12.32703972,23
0.130952381,0.17,0.193210299,0.210714286,12,0.3495,0.483263213,2.428219697,3.199357685,31.5,10.52,12.20843592,14
0.161764706,0.34,0.28192354,0.309411765,9,0.326212121,0.457433527,1.412734944,2.398001153,51,8.630588235,11.44880369,17
0.105263158,0,,,10,,,,,28.5,,,0
0.3,0.31,0.406025451,0.361666667,9,0.543333333,0.769598826,5.249494949,9.896434896,15,22.81333333,36.23551113,6
0.12962963,0.14,0.656240808,0.354038462,5,0.349811321,0.650628367,0.41802935,0.399074347,40.5,0.766923077,0.717499849,52
0.095238095,0.33,0.495059805,0.427894737,5,0.4165,0.484542921,0.2,0.217493549,15.75,0.378947368,0.392681589,19
0.235294118,0.24,0.342091177,0.364285714,5,0.342666667,0.340114827,0.657777778,0.669243696,12.75,1.228571429,1.237210617,14
0.333333333,0.61,0.628768383,0.59125,4,0.583658537,0.622759007,0.721138211,0.573078135,31.5,1.2905,1.043534305,40
0.2,0.14,0.371826912,0.232444444,10,0.309117647,0.758198445,0.707107843,0.728314555,52.5,1.500444444,1.430285978,45
0.028985507,0.27,0.195952733,0.189375,4,0.145074627,0.182975186,0.683499171,0.801265699,51.75,1.435,1.61156723,48
0.461538462,0,,,5,,,,,29.25,,,0
0.264705882,0,,,12,,,,,76.5,,,0
0.190909091,0.19,0.780055662,0.480625,11,0.497407407,0.827852838,0.739506173,1.144312477,41.25,1.46,2.151409236,48
0.171428571,0.29,0.355087977,0.227666667,2,0.264242424,0.374558326,1.049158249,1.161626116,26.25,1.746666667,1.964325511,30
0.403846154,0.08,0.784769753,0.505348837,10,0.5964,1.033424582,0.862666667,0.94664612,39,1.620465116,1.790139597,43
0.168918919,0.17,0.524613302,0.37137931,10,0.411643836,0.700807102,0.632800609,0.535836113,55.5,1.2,0.96722428,58
0.291666667,0.12,0.672571222,0.481627907,11,0.453617021,0.650041556,0.702364066,0.87886234,36,1.333488372,1.636527805,43
0.256410256,0.04,0.561321493,0.454545455,11,0.413513514,0.542684767,0.596996997,0.754722892,29.25,1.127272727,1.426515143,33
0.5,0.78,1.402239281,1.096666667,7,0.923636364,1.313143349,2.307070707,3.872713257,9.75,4.986666667,7.512123535,9
0.213114754,0.16,0.818216241,0.336190476,8,1.263728814,5.871602583,0.80094162,0.966722899,45.75,1.666666667,1.983732214,42
0.056338028,0,,,5,,,,,53.25,,,0
0.386363636,0.29,1.290656028,1.054736842,11,0.658333333,0.968052903,1.134391534,1.91684526,33,3.532631579,4.701830426,19
0.095238095,0,,,9,,,,,31.5,,,0
0.0875,0.14,1.947704833,0.634,11,0.584615385,1.848579606,0.838746439,1.047447691,30,1.652571429,1.940473476,35
0.204545455,0,,,8,,,,,16.5,,,0
0.189189189,0.17,7.632552371,1.251694915,14,1.051527778,6.912204487,0.571064815,0.716827048,55.5,1.174237288,1.378570228,59
0.477272727,0.29,0.513758248,0.417586207,11,0.592857143,0.865654372,0.997883598,1.342666607,33,1.6,1.875313307,29
0.208333333,0.24,0.486612385,0.388709677,14,0.441914894,0.692831739,0.896099291,0.989996201,36,2.077419355,2.029592681,31
0.333333333,0.13,0.39484637,0.363548387,4,0.703461538,1.212584155,0.876388889,1.182318944,40.5,1.641290323,2.582143479,31
0.107843137,0.2,0.707623823,0.46952381,6,0.552,0.89585212,0.844666667,0.823968514,38.25,1.676190476,1.564778411,42
0.162790698,0.13,0.420124334,0.264705882,7,0.246097561,0.388380471,0.765311653,1.082863702,32.25,1.527058824,2.109383839,34
0.146341463,0.13,0.461507898,0.366333333,4,4.796375,17.16653274,0.614513889,1.159555211,61.5,2.317333333,2.955895259,30
0.257142857,0.18,0.540449059,0.345,12,0.306666667,0.506622805,0.724242424,0.949258379,26.25,1.445,1.810812177,28
0,0.12,1.080740403,0.554583333,11,0.492857143,1.00985095,0.91547619,2.046063814,22.5,1.809166667,3.965994493,24
0.092592593,0.1,1.551183634,0.6196,5,0.597307692,1.524088075,1.071153846,1.356273052,20.25,1.9956,2.466728738,25
0.125,0.27,0.609491591,0.424,3,0.424,0.609491591,0.498703704,0.561511528,24,0.897666667,1.010720751,30
0.073863636,0.12,0.151692555,0.095813953,15,0.802068966,5.490228347,0.565197957,0.616975305,66,1.555348837,1.336867962,43
0.013157895,0,,,16,,,,,57,,,0
0.157894737,0.27,0.580791674,0.423055556,5,0.413513514,0.575602178,1.006156156,1.533781572,28.5,1.794722222,2.798149885,36
0.21875,0.4,0.444456196,0.324814815,8,0.303333333,0.426229122,0.701111111,0.602791505,24,1.307407407,1.128418201,27
0.233333333,0,,,2,,,,,45,,,0
0.162162162,0,,,2,,,,,27.75,,,0
0.236111111,0.12,0.656987643,0.365925926,7,0.434411765,0.806399372,1.211764706,2.206389628,27,2.521481481,4.384665327,27
0.354166667,0.35,0.793545246,0.397173913,2,0.397173913,0.793545246,0.82705314,1.185573205,36,1.488695652,2.13403177,46
0.220588235,0.3,0.609948556,0.442,2,0.4459375,0.599940101,1.290277778,1.973088053,25.5,2.373333333,3.666140819,30
0.121621622,0.18,0.316692564,0.301428571,2,0.484583333,1.428134741,0.692901235,1.101850778,55.5,2.534285714,2.618593669,28
0.238095238,0.22,0.518644622,0.37225,4,0.365609756,0.51388252,0.911653117,0.835101647,31.5,1.682,1.498907636,40
0.269230769,0,,,2,,,,,48.75,,,0
0.245901639,0,,,3,,,,,45.75,,,0
0,0.1,0.064312605,0.108888889,3,0.108888889,0.064312605,0.286419753,0.172291901,7.5,0.515555556,0.310125423,9
0.41025641,0,,,7,,,,,29.25,,,0
0.054054054,0.12,0.320702197,0.1678125,10,0.162222222,0.303221853,0.494444444,0.546177998,27.75,0.98375,1.000998695,32
0.212121212,0.36,0.532993978,0.306774194,2,0.306774194,0.532993978,1.281182796,1.704329199,24.75,2.306129032,3.067792559,31
0.1625,0.23,0.858669872,0.394857143,3,0.242025316,0.630863023,0.627004219,1.086990952,60,1.995428571,2.622684237,35
0.333333333,0.15,1.001812191,0.5712,14,0.502580645,0.907872854,1.027598566,1.34400933,24.75,2.14,2.599948717,25
0.470588235,0.23,0.694627736,0.43,8,0.566530612,0.897623137,1.01031746,1.304967854,38.25,2.604444444,2.849179819,27
0.123076923,0.16,0.631954299,0.389354839,8,0.32359375,0.683945991,0.719444444,0.940141145,48.75,2.16516129,1.947791691,31
0.384615385,0,,,3,,,,,39,,,0
0.2,0.14,0.703435371,0.321891892,14,0.299534884,0.654602582,0.592248062,0.730793803,33.75,1.206486486,1.36122538,37
0.134146341,0.13,0.551358682,0.306216216,9,0.29475,0.531837586,1.634166667,2.05253476,30.75,3.143243243,3.772189207,37
0.060606061,0.16,0.338508243,0.302142857,10,0.279375,0.324215555,1.091493056,0.958843415,24.75,2.205357143,1.704322353,28
0.425,0.09,0.828223906,0.5675,15,0.493947368,0.777864504,1.247953216,1.124193569,30,2.615,1.995549888,32
0.159090909,0,,,4,,,,,16.5,,,0
0.470588235,0.33,0.50608386,0.376388889,2,1.085606061,2.528031845,0.741329966,0.818897255,51,1.908888889,1.67472945,36
0.246153846,0.18,0.585816554,0.438965517,2,0.4615625,0.878375519,1.51015625,3.636275574,48.75,4.857931034,9.314244613,29
0.238095238,0.21,0.523301173,0.297647059,5,0.287368421,0.497201525,4.264035088,6.757843172,15.75,7.651764706,12.68933225,17
0.103448276,0.18,0.367060307,0.23525,2,0.356162791,1.020396888,0.554263566,0.776172327,65.25,1.74,1.734713455,40
0.046875,0.34,0.274825458,0.190967742,2,0.190967742,0.274825458,1.282795699,1.645984861,24,2.309032258,2.96277275,31
0.358974359,0.07,0.83775391,0.451290323,3,0.504594595,0.953180625,2.4,2.042108166,29.25,4.567741935,3.842796473,31
0.178571429,0.08,0.780074783,0.35,4,0.338076923,0.766728214,2.003418803,2.81675195,21,3.7216,5.139707904,25
0.217948718,0.11,1.619490635,0.628285714,4,0.455324675,1.150642366,0.628066378,0.955007108,58.5,2.036571429,2.185155726,35
0.068965517,0.12,0.482073513,0.312222222,2,0.312222222,0.482073513,0.407201646,0.335427237,21.75,0.732962963,0.603769026,27
0.260869565,0,,,11,,,,,51.75,,,0
0.5,0.17,1.716234719,0.997333333,8,0.918484848,1.653494635,1.186868687,1.011040346,25.5,2.31,1.819622924,30
0.472222222,0,,,1,,,,,27,,,0
0.323529412,0.41,2.847076109,0.865,16,0.79119403,2.70087445,0.528441128,0.805913959,51,1.0275,1.512933647,60
0.111111111,0.13,0.239600362,0.2,2,0.2,0.239600362,0.438666667,0.588549168,20.25,0.7896,1.059388503,25
0.305084746,0,,,7,,,,,44.25,,,0
0.23255814,0.39,0.703689134,0.428571429,2,0.428571429,0.703689134,0.367857143,0.375053014,32.25,0.662142857,0.675095425,42
0.395833333,0,,,7,,,,,72,,,0
0.038461538,0,,,2,,,,,19.5,,,0
0.216216216,0.38,0.609385557,0.368484848,7,0.358285714,0.593283415,0.75015873,1.519355565,27.75,1.432121212,2.797489676,33
0.102564103,0,,,2,,,,,29.25,,,0
0.266666667,0,,,7,,,,,11.25,,,0
0.207317073,0.1,2.106522213,0.54725,2,0.54725,2.106522213,0.718611111,0.885075107,30.75,1.2935,1.593135193,40
0.142857143,0,,,5,,,,,15.75,,,0
0.297619048,0.27,0.521093147,0.304545455,2,0.515,0.83364507,0.754545455,9.187202526,31.5,1.03030303,26.62997377,33
0.314814815,0.23,1.135484063,0.542173913,2,0.536538462,1.075983608,1.66784188,1.966571067,40.5,3.076521739,3.687594348,46
0.414285714,0.26,1.024532805,0.581470588,3,0.581470588,1.024532805,2.060457516,3.962371828,26.25,3.708823529,7.132269291,34
0.224137931,0.16,0.755350349,0.482173913,10,0.43962963,0.704439119,1.967078189,2.174097452,21.75,4.055652174,4.024104447,23
0.270491803,0.2,2.072163442,0.693191489,3,0.622711864,1.856247448,1.48173258,2.13013186,45.75,3.06212766,4.200462157,47
0.540540541,0,,,5,,,,,27.75,,,0
0.177777778,0,,,3,,,,,33.75,,,0
0.243589744,0.24,3.899721969,1.145757576,10,1.038648649,3.69011078,1.905105105,2.293909444,29.25,3.755151515,4.258776322,33
0.15,0.68,0.937112997,0.635,10,0.516666667,0.851966583,2.459259259,3.486719279,15,5.12,6.811537723,14
0.181818182,0,,,7,,,,,16.5,,,0
0.3125,0.2,0.294324084,0.336,10,0.269285714,0.27404279,2.6,6.973252384,12,6.24,14.74616033,10
0.025423729,0.18,0.150508565,0.114888889,8,0.363965517,1.544256978,1.517720307,2.036420461,44.25,3.047111111,4.022150387,45
0.076923077,0.12,0.273015567,0.20375,5,0.1968,0.269516852,0.937555556,0.988989383,19.5,1.747916667,1.792183461,24
0.107692308,0,,,16,,,,,48.75,,,0
0.230769231,0,,,11,,,,,58.5,,,0
0.160714286,0.11,0.635155205,0.306956522,10,0.271851852,0.590593164,1.772633745,2.818897752,21,3.683043478,5.358683212,23
0.179487179,0.35,0.32723672,0.31,3,0.338108108,0.349641386,2.212612613,3.778055693,29.25,4.3925,7.209122805,32
0.413043478,0.07,0.795891169,0.439166667,11,0.574318182,0.908559805,2.092914439,2.858157635,34.5,8.18,9.617064544,24
0.228070175,0.15,0.84295953,0.421538462,13,0.716785714,2.809742212,1.688532556,4.60555841,42.75,13.52615385,25.89713933,13
0.206896552,0.22,0.300693643,0.264166667,3,0.494444444,1.32831395,3.290227202,4.304105962,21.75,7.973333333,10.60555829,24
0.264705882,0,,,13,,,,,25.5,,,0
0.333333333,0.21,1.192041881,0.510384615,11,0.889571429,1.91318267,1.424444444,2.123591468,54,5.433846154,5.029750751,26
0.352941176,0.13,0.592839168,0.438709677,2,0.830895522,1.632142792,1.452321725,2.629125506,51,4.603870968,6.33109031,31
0.219512195,0.36,0.569811008,0.541304348,5,3.401282051,11.87759039,2.508689459,4.217359233,30.75,5.947826087,8.464191395,23
0.038461538,0.07,0.168665102,0.146666667,7,0.338333333,1.828276299,0.964760349,2.291503427,78,4.247272727,6.588759022,33
0.275,0.14,0.758194771,0.366,4,0.587105263,1.34464485,2.508502024,3.223955685,30,6.368,7.867891274,30
0.149253731,0.07,0.386233887,0.326153846,7,0.334153846,0.768266906,1.430867222,1.92407717,50.25,6.538461538,6.526217705,26
0.152173913,0.24,0.276620765,0.272380952,2,0.310909091,0.782927774,2.16059492,3.29331979,34.5,7.775238095,9.496024231,21
0.3,0.19,0.412244577,0.205483871,7,0.617457627,1.502191036,1.661977401,1.785261083,45,6.758709677,6.608305755,31
0.148148148,0.22,0.657532157,0.605263158,5,0.5228,0.602615964,3.701025641,5.393065527,20.25,8.795789474,10.64482676,19
0.387755102,0.14,1.790818322,0.8125,15,0.986170213,1.618536044,2.000918414,3.550679738,36.75,9.352,13.72921648,20
0.407407407,0.37,0.908794537,0.764347826,5,0.7148,0.887360881,3.324444444,5.374415157,20.25,8.236521739,13.01010468,23
0.338235294,0.18,0.289074055,0.309333333,15,0.545606061,0.951772644,1.43340046,2.685873275,51,8.869333333,12.02640397,15
0.216666667,0.16,0.998608532,0.5024,8,0.454285714,0.952102658,2.41547619,4.19560305,22.5,6.4608,10.4770296,25
0.405405405,0,,,15,,,,,27.75,,,0
0.198275862,0.25,0.418128713,0.409565217,8,0.454464286,0.567488629,1.677123552,2.664042357,43.5,8.031304348,10.5722997,23
0.162790698,0.25,0.371390692,0.316111111,14,0.312682927,0.307660725,2.312396846,3.292057396,32.25,9.884444444,11.41224844,18
0.357142857,0.24,1.454196897,0.696153846,5,0.671851852,1.431537734,3.016635279,4.838341097,21,7.377692308,11.56380882,26
0.128205128,0.12,0.290165322,0.233225806,14,0.221081081,0.272547486,2.063691599,4.262538101,29.25,6.238709677,11.82205164,31
0.254901961,0.2,0.256784746,0.269166667,8,0.6564,1.558062324,1.853475177,2.753395887,38.25,7.813333333,9.982793312,24
0.388888889,0,,,11,,,,,27,,,0
0.246268657,0,,,11,,,,,50.25,,,0
0.192307692,0.08,0.49908627,0.3835,11,0.330416667,0.470073807,1.370689655,0.61644811,19.5,3.396,1.474778842,20
0.205128205,0.6,0.833638376,0.56,7,0.543243243,0.813429141,1.299811439,0.564911467,29.25,3.350857143,1.495879382,35
0.232142857,0.24,1.822033205,1.3645,14,1.108076923,1.659701224,1.950456323,1.80466963,21,5.096,4.745806348,20
0.442307692,0,,,6,,,,,19.5,,,0
0.075757576,0.17,0.286100078,0.147843137,1,0.1178125,0.261834,1.045723157,0.445420849,49.5,3.411764706,1.507130659,51
0.231707317,0.29,9.023811777,2.003513514,8,1.8805,8.681030292,0.703816794,0.697592088,30.75,1.943783784,1.865510582,37
0.304347826,0.22,0.823551999,0.498,4,0.483809524,0.805328977,2.423935946,9.218188608,17.25,5.752,21.33548603,20
0.488636364,0.29,2.032766563,1.224482759,10,1.682093023,3.120187386,1.472231864,0.76329515,33,4.366896552,2.236274171,29
0.140625,0.07,0.919722784,0.575,11,0.504666667,0.873485816,1.898360656,3.55150281,24,5.138461538,9.195123791,26
0.28,0.25,1.765358793,0.75875,17,0.620434783,1.478787827,1.677126654,1.665210279,18.75,4.525,4.465019597,16
0.083333333,0,,,2,,,,,22.5,,,0
0.233333333,0,,,4,,,,,22.5,,,0
0.208333333,0.17,1.105247692,0.557307692,5,3.339565217,11.34506353,1.389492754,0.655366915,36,3.987692308,1.897830989,26
0.325581395,0.29,0.595407585,0.43775,4,0.427073171,0.591879396,0.270569106,0.293064178,32.25,0.826,0.885555888,40
0.125,0.2,0.413250981,0.269285714,5,0.254,0.402595153,0.27,0.388421715,12,0.833571429,1.205535994,14
0.322580645,0.19,0.975377381,0.481,1,0.481,0.975377381,0.409888889,0.438622437,23.25,1.229666667,1.315867312,30
0.296875,0.15,0.653398191,0.435333333,4,0.423225806,0.645943171,0.420752688,0.400488322,24,1.293666667,1.208990697,30
0.413043478,0.12,3.253311973,1.06952381,7,1.028636364,3.182613078,0.450378788,0.644046966,34.5,1.39452381,1.967777256,42
0.314814815,0.08,0.705055639,0.495135135,5,0.89125,1.818035785,0.610375,1.054794425,60.75,3.156756757,3.988275911,37
0.269230769,0.36,0.839547608,0.297575758,4,0.329473684,0.965375084,0.577192982,0.890509143,58.5,1.812121212,2.705863443,66
0.175531915,0,,,6,,,,,70.5,,,0
0.352941176,0.11,0.81615358,0.392666667,5,0.371875,0.792853234,0.422708333,0.429672086,12.75,1.326,1.312564556,15
0.0625,0.17,0.210295884,0.160769231,4,0.149285714,0.206563988,0.175714286,0.14544026,12,0.543076923,0.449877476,13
0.243243243,0.08,2.211452126,0.670285714,3,0.670285714,2.211452126,0.464761905,0.369972871,27.75,1.394285714,1.109918613,35
0.2,0.15,0.497158593,0.415714286,5,1.433888889,5.128861147,0.75462963,1.151691203,41.25,2.4,3.589651794,49
0.166666667,0,,,6,,,,,45,,,0
0.25,0.13,0.534239658,0.321351351,3,0.321351351,0.534239658,0.352882883,0.378766812,28.5,1.058648649,1.136300435,37
